,id,date,home_team,opponent,attend,temp,day_night_categories,visiting_OPS+,visiting_ERA+,visiting_win_percent,city_rivals_flag,weekend_flag,home_opener_flag,holiday_flag,rainy_flag,cap,shirt,fireworks,bobblehead,promotion_flag
640,1483,2012-05-25,Los Angeles Dodgers,Houston Astros,36283,59,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,NO,YES,NO,1
641,823,2012-05-25,Atlanta Braves,Washington Nationals,37663,88,non_sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,YES,NO,1
642,229,2012-05-25,Texas Rangers,Toronto Blue Jays,46789,90,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,NO,YES,NO,1
643,714,2012-05-25,St. Louis Cardinals,Philadelphia Phillies,43375,90,non_sunday_night,92,105,0.5,0,1,0,0,0,NO,NO,NO,NO,0
644,899,2012-05-25,Chicago White Sox,Cleveland Indians,21371,66,non_sunday_night,99,82,0.42,0,1,0,0,0,NO,NO,YES,NO,1
645,2157,2012-05-25,New York Mets,San Diego Padres,24498,71,non_sunday_night,97,90,0.469,0,1,0,0,0,YES,NO,NO,NO,1
646,122,2012-05-25,Oakland Athletics,New York Yankees,33559,59,non_sunday_night,112,110,0.586,0,1,0,0,0,NO,NO,YES,NO,1
647,2310,2012-05-25,Miami Marlins,San Francisco Giants,27123,79,non_sunday_night,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
648,1009,2012-05-25,Minnesota Twins,Detroit Tigers,37668,66,non_sunday_night,103,113,0.543,0,1,0,0,0,NO,NO,YES,NO,1
649,1586,2012-05-25,Pittsburgh Pirates,Chicago Cubs,29914,86,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,YES,NO,NO,1
650,1631,2012-05-25,Arizona Diamondbacks,Milwaukee Brewers,35478,91,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,YES,NO,1
651,564,2012-05-25,Baltimore Orioles,Kansas City Royals,28954,82,non_sunday_night,94,98,0.444,0,1,0,0,0,NO,NO,YES,NO,1
652,1801,2012-05-25,Cincinnati Reds,Colorado Rockies,29597,89,non_sunday_night,93,89,0.395,0,1,0,0,0,NO,NO,YES,NO,1
653,415,2012-05-25,Boston Red Sox,Tampa Bay Rays,37594,73,non_sunday_night,99,121,0.556,0,1,0,0,0,NO,NO,NO,NO,0
654,2158,2012-05-26,New York Mets,San Diego Padres,28745,85,non_sunday_day,97,90,0.469,0,1,0,0,0,NO,NO,NO,YES,0
655,900,2012-05-26,Chicago White Sox,Cleveland Indians,27151,73,non_sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,YES,0
656,416,2012-05-26,Boston Red Sox,Tampa Bay Rays,38099,83,non_sunday_night,99,121,0.556,0,1,0,0,0,NO,NO,NO,NO,0
657,1632,2012-05-26,Arizona Diamondbacks,Milwaukee Brewers,30184,80,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,NO,YES,0
658,715,2012-05-26,St. Louis Cardinals,Philadelphia Phillies,44476,94,non_sunday_night,92,105,0.5,0,1,0,0,0,YES,NO,NO,NO,1
659,1010,2012-05-26,Minnesota Twins,Detroit Tigers,37360,61,non_sunday_day,103,113,0.543,0,1,0,0,0,YES,NO,NO,NO,1
660,824,2012-05-26,Atlanta Braves,Washington Nationals,42698,90,non_sunday_day,101,120,0.605,0,1,0,0,0,NO,NO,NO,NO,0
661,123,2012-05-26,Oakland Athletics,New York Yankees,27112,59,non_sunday_day,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
662,230,2012-05-26,Texas Rangers,Toronto Blue Jays,47430,91,non_sunday_day,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
663,2311,2012-05-26,Miami Marlins,San Francisco Giants,30663,76,non_sunday_day,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
664,1802,2012-05-26,Cincinnati Reds,Colorado Rockies,35314,88,non_sunday_night,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
665,565,2012-05-26,Baltimore Orioles,Kansas City Royals,26714,87,non_sunday_day,94,98,0.444,0,1,0,0,0,NO,NO,NO,NO,0
666,1587,2012-05-26,Pittsburgh Pirates,Chicago Cubs,38132,85,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,YES,NO,1
667,1484,2012-05-26,Los Angeles Dodgers,Houston Astros,36561,61,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
668,1485,2012-05-27,Los Angeles Dodgers,Houston Astros,33306,70,sunday_day,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
669,716,2012-05-27,St. Louis Cardinals,Philadelphia Phillies,42659,90,sunday_day,92,105,0.5,0,1,0,0,0,NO,NO,NO,NO,0
670,566,2012-05-27,Baltimore Orioles,Kansas City Royals,33919,86,sunday_day,94,98,0.444,0,1,0,0,0,NO,YES,NO,NO,1
671,2312,2012-05-27,Miami Marlins,San Francisco Giants,30199,77,sunday_day,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
672,417,2012-05-27,Boston Red Sox,Tampa Bay Rays,37844,70,sunday_day,99,121,0.556,0,1,0,0,0,NO,NO,NO,NO,0
673,1011,2012-05-27,Minnesota Twins,Detroit Tigers,38710,85,sunday_day,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
674,1588,2012-05-27,Pittsburgh Pirates,Chicago Cubs,27486,88,sunday_day,83,91,0.377,0,1,0,0,0,NO,YES,NO,NO,1
675,1803,2012-05-27,Cincinnati Reds,Colorado Rockies,29368,90,sunday_day,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
676,825,2012-05-27,Atlanta Braves,Washington Nationals,38543,85,sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,NO,NO,0
677,124,2012-05-27,Oakland Athletics,New York Yankees,25078,56,sunday_day,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
678,2159,2012-05-27,New York Mets,San Diego Padres,28361,76,sunday_day,97,90,0.469,0,1,0,0,0,NO,NO,NO,NO,0
679,231,2012-05-27,Texas Rangers,Toronto Blue Jays,46637,88,sunday_day,94,91,0.451,0,1,0,0,0,NO,YES,NO,NO,1
680,1633,2012-05-27,Arizona Diamondbacks,Milwaukee Brewers,33481,73,sunday_day,101,98,0.512,0,1,0,0,0,NO,NO,NO,NO,0
681,901,2012-05-27,Chicago White Sox,Cleveland Indians,22182,93,sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
682,845,2012-05-28,Miami Marlins,Washington Nationals,31528,78,non_sunday_day,101,120,0.605,0,0,0,1,0,NO,NO,NO,NO,0
683,276,2012-05-28,Minnesota Twins,Oakland Athletics,34709,74,non_sunday_day,99,112,0.58,0,0,0,1,0,NO,NO,NO,NO,0
684,1657,2012-05-28,Los Angeles Dodgers,Milwaukee Brewers,38016,73,non_sunday_night,101,98,0.512,0,0,0,1,0,NO,NO,NO,NO,0
685,2246,2012-05-28,San Francisco Giants,Arizona Diamondbacks,42295,60,non_sunday_day,99,104,0.5,0,0,0,1,0,NO,NO,NO,NO,0
686,1480,2012-05-28,Colorado Rockies,Houston Astros,35786,73,non_sunday_night,82,89,0.34,0,0,0,1,0,NO,NO,YES,NO,1
687,1479,2012-05-28,Colorado Rockies,Houston Astros,34546,70,non_sunday_day,82,89,0.34,0,0,0,1,0,NO,NO,NO,NO,0
688,1752,2012-05-28,Pittsburgh Pirates,Cincinnati Reds,14792,87,non_sunday_day,93,123,0.599,0,0,0,1,0,NO,NO,NO,NO,0
689,972,2012-05-28,Boston Red Sox,Detroit Tigers,37921,69,non_sunday_day,103,113,0.543,0,0,0,1,0,NO,NO,NO,NO,0
690,587,2012-05-28,Cleveland Indians,Kansas City Royals,25377,90,non_sunday_day,94,98,0.444,0,0,0,1,0,NO,YES,NO,NO,1
691,1108,2012-05-28,Texas Rangers,Seattle Mariners,41384,93,non_sunday_night,88,102,0.463,0,0,0,1,0,NO,NO,NO,NO,0
692,694,2012-05-28,New York Mets,Philadelphia Phillies,32122,85,non_sunday_day,92,105,0.5,0,0,0,1,0,NO,NO,NO,NO,0
693,116,2012-05-28,Los Angeles Angels,New York Yankees,44016,74,non_sunday_night,112,110,0.586,0,0,0,1,0,NO,NO,YES,NO,1
694,1874,2012-05-28,Atlanta Braves,St. Louis Cardinals,42426,82,non_sunday_day,107,103,0.543,0,0,0,1,0,NO,NO,NO,NO,0
695,2122,2012-05-28,Chicago Cubs,San Diego Padres,38452,90,non_sunday_day,97,90,0.469,0,0,0,1,0,NO,NO,NO,NO,0
696,1276,2012-05-28,Toronto Blue Jays,Baltimore Orioles,16575,73,non_sunday_night,97,109,0.574,0,0,0,1,0,NO,NO,NO,NO,0
697,1188,2012-05-28,Tampa Bay Rays,Chicago White Sox,22227,72,non_sunday_day,98,106,0.525,0,0,0,1,0,NO,NO,NO,NO,0
698,695,2012-05-29,New York Mets,Philadelphia Phillies,25487,83,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
699,1658,2012-05-29,Los Angeles Dodgers,Milwaukee Brewers,51137,74,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,YES,0
700,277,2012-05-29,Minnesota Twins,Oakland Athletics,31781,62,non_sunday_night,99,112,0.58,0,0,0,0,0,NO,NO,NO,NO,0
701,2247,2012-05-29,San Francisco Giants,Arizona Diamondbacks,41371,55,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
702,846,2012-05-29,Miami Marlins,Washington Nationals,25969,75,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,YES,0
703,2123,2012-05-29,Chicago Cubs,San Diego Padres,35219,80,non_sunday_day,97,90,0.469,0,0,0,0,0,NO,NO,NO,YES,0
704,117,2012-05-29,Los Angeles Angels,New York Yankees,42065,72,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
705,1109,2012-05-29,Texas Rangers,Seattle Mariners,34531,90,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
706,1189,2012-05-29,Tampa Bay Rays,Chicago White Sox,13735,72,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
707,588,2012-05-29,Cleveland Indians,Kansas City Royals,14253,76,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
708,1875,2012-05-29,Atlanta Braves,St. Louis Cardinals,26218,82,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
709,1277,2012-05-29,Toronto Blue Jays,Baltimore Orioles,17352,80,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
710,973,2012-05-29,Boston Red Sox,Detroit Tigers,37216,68,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
711,1753,2012-05-29,Pittsburgh Pirates,Cincinnati Reds,12077,70,non_sunday_night,93,123,0.599,0,0,0,0,0,NO,NO,NO,NO,0
712,974,2012-05-30,Boston Red Sox,Detroit Tigers,37195,75,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
713,1481,2012-05-30,Colorado Rockies,Houston Astros,28102,73,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
714,2248,2012-05-30,San Francisco Giants,Arizona Diamondbacks,41328,54,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
715,847,2012-05-30,Miami Marlins,Washington Nationals,24224,76,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,YES,NO,NO,1
716,589,2012-05-30,Cleveland Indians,Kansas City Royals,17112,70,non_sunday_day,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
717,278,2012-05-30,Minnesota Twins,Oakland Athletics,35103,58,non_sunday_day,99,112,0.58,0,0,0,0,0,NO,NO,NO,NO,0
718,118,2012-05-30,Los Angeles Angels,New York Yankees,40111,68,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
719,1876,2012-05-30,Atlanta Braves,St. Louis Cardinals,28474,89,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
720,1278,2012-05-30,Toronto Blue Jays,Baltimore Orioles,17754,68,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
721,1190,2012-05-30,Tampa Bay Rays,Chicago White Sox,13369,72,non_sunday_day,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
722,1659,2012-05-30,Los Angeles Dodgers,Milwaukee Brewers,25509,69,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
723,2124,2012-05-30,Chicago Cubs,San Diego Padres,38516,59,non_sunday_day,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
724,1110,2012-05-30,Texas Rangers,Seattle Mariners,43580,90,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
725,696,2012-05-30,New York Mets,Philadelphia Phillies,30064,76,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
726,1754,2012-05-30,Pittsburgh Pirates,Cincinnati Reds,16782,80,non_sunday_night,93,123,0.599,0,0,0,0,0,NO,NO,NO,NO,0
727,1660,2012-05-31,Los Angeles Dodgers,Milwaukee Brewers,26773,70,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
728,975,2012-05-31,Boston Red Sox,Detroit Tigers,37629,76,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
729,1482,2012-05-31,Colorado Rockies,Houston Astros,31799,72,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
730,1345,2012-06-01,Philadelphia Phillies,Miami Marlins,44497,71,non_sunday_night,85,100,0.426,0,1,0,0,0,NO,NO,NO,NO,0
731,1970,2012-06-01,Colorado Rockies,Los Angeles Dodgers,36795,77,non_sunday_night,91,114,0.531,0,1,0,0,0,NO,YES,NO,NO,1
732,773,2012-06-01,Milwaukee Brewers,Pittsburgh Pirates,33055,66,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
733,105,2012-06-01,Detroit Tigers,New York Yankees,41831,56,non_sunday_night,112,110,0.586,0,1,0,0,0,NO,NO,YES,NO,1
734,1698,2012-06-01,Houston Astros,Cincinnati Reds,21464,73,non_sunday_night,93,123,0.599,0,1,0,0,0,NO,YES,YES,NO,1
735,1261,2012-06-01,Tampa Bay Rays,Baltimore Orioles,17224,72,non_sunday_night,97,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
736,549,2012-06-01,Toronto Blue Jays,Boston Red Sox,29678,68,non_sunday_night,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
737,2240,2012-06-01,San Diego Padres,Arizona Diamondbacks,27054,66,non_sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
738,260,2012-06-01,Kansas City Royals,Oakland Athletics,29527,63,non_sunday_night,99,112,0.58,0,1,0,0,0,YES,NO,YES,NO,1
739,17,2012-06-01,Cleveland Indians,Minnesota Twins,19904,60,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,YES,NO,1
740,1055,2012-06-01,Chicago White Sox,Seattle Mariners,19168,57,non_sunday_night,88,102,0.463,0,1,0,0,0,NO,NO,YES,NO,1
741,353,2012-06-01,Los Angeles Angels,Texas Rangers,40080,66,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,YES,NO,1
742,1598,2012-06-01,San Francisco Giants,Chicago Cubs,41100,57,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
743,1915,2012-06-01,New York Mets,St. Louis Cardinals,27069,66,non_sunday_night,107,103,0.543,0,1,0,0,0,NO,NO,NO,NO,0
744,1916,2012-06-02,New York Mets,St. Louis Cardinals,27914,76,non_sunday_day,107,103,0.543,0,1,0,0,0,YES,NO,NO,NO,1
745,18,2012-06-02,Cleveland Indians,Minnesota Twins,25469,71,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,YES,NO,1
746,106,2012-06-02,Detroit Tigers,New York Yankees,44593,71,non_sunday_night,112,110,0.586,0,1,0,0,0,NO,NO,YES,NO,1
747,1599,2012-06-02,San Francisco Giants,Chicago Cubs,41239,62,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
748,261,2012-06-02,Kansas City Royals,Oakland Athletics,26276,76,non_sunday_day,99,112,0.58,0,1,0,0,0,YES,NO,NO,NO,1
749,2241,2012-06-02,San Diego Padres,Arizona Diamondbacks,36559,66,non_sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
750,550,2012-06-02,Toronto Blue Jays,Boston Red Sox,43390,68,non_sunday_day,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
751,1262,2012-06-02,Tampa Bay Rays,Baltimore Orioles,21693,72,non_sunday_day,97,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
752,354,2012-06-02,Los Angeles Angels,Texas Rangers,44227,66,non_sunday_night,105,109,0.574,0,1,0,0,0,YES,NO,NO,NO,1
753,1971,2012-06-02,Colorado Rockies,Los Angeles Dodgers,36175,84,non_sunday_day,91,114,0.531,0,1,0,0,0,NO,YES,NO,NO,1
754,1699,2012-06-02,Houston Astros,Cincinnati Reds,22991,73,non_sunday_night,93,123,0.599,0,1,0,0,0,NO,NO,NO,NO,0
755,1056,2012-06-02,Chicago White Sox,Seattle Mariners,26200,73,non_sunday_day,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
756,774,2012-06-02,Milwaukee Brewers,Pittsburgh Pirates,39603,74,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
757,1443,2012-06-02,Washington Nationals,Atlanta Braves,41042,71,non_sunday_day,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
758,1346,2012-06-02,Philadelphia Phillies,Miami Marlins,45509,72,non_sunday_day,85,100,0.426,0,1,0,0,0,NO,NO,NO,NO,0
759,355,2012-06-03,Los Angeles Angels,Texas Rangers,42465,70,sunday_day,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
760,19,2012-06-03,Cleveland Indians,Minnesota Twins,21238,73,sunday_day,98,86,0.407,0,1,0,0,0,NO,NO,NO,YES,0
761,2242,2012-06-03,San Diego Padres,Arizona Diamondbacks,32228,69,sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
762,1972,2012-06-03,Colorado Rockies,Los Angeles Dodgers,35353,84,sunday_day,91,114,0.531,0,1,0,0,0,NO,NO,NO,NO,0
763,107,2012-06-03,Detroit Tigers,New York Yankees,42419,77,sunday_day,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
764,1347,2012-06-03,Philadelphia Phillies,Miami Marlins,45356,76,sunday_day,85,100,0.426,0,1,0,0,0,YES,NO,NO,NO,1
765,775,2012-06-03,Milwaukee Brewers,Pittsburgh Pirates,34334,76,sunday_day,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
766,262,2012-06-03,Kansas City Royals,Oakland Athletics,21111,69,sunday_day,99,112,0.58,0,1,0,0,0,NO,NO,NO,NO,0
767,1600,2012-06-03,San Francisco Giants,Chicago Cubs,41112,64,sunday_day,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
768,1444,2012-06-03,Washington Nationals,Atlanta Braves,38046,74,sunday_day,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
769,1263,2012-06-03,Tampa Bay Rays,Baltimore Orioles,21693,72,sunday_day,97,109,0.574,0,1,0,0,0,NO,NO,NO,YES,0
770,1700,2012-06-03,Houston Astros,Cincinnati Reds,19914,73,sunday_day,93,123,0.599,0,1,0,0,0,NO,NO,NO,NO,0
771,1057,2012-06-03,Chicago White Sox,Seattle Mariners,23062,75,sunday_day,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
772,1917,2012-06-03,New York Mets,St. Louis Cardinals,23559,69,sunday_night,107,103,0.543,0,1,0,0,0,YES,NO,NO,NO,1
773,551,2012-06-03,Toronto Blue Jays,Boston Red Sox,41925,68,sunday_day,96,90,0.426,0,1,0,0,0,NO,NO,NO,YES,0
774,1985,2012-06-04,Philadelphia Phillies,Los Angeles Dodgers,45572,62,non_sunday_night,91,114,0.531,0,0,0,0,1,NO,NO,NO,YES,0
775,1070,2012-06-04,Los Angeles Angels,Seattle Mariners,36079,65,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
776,35,2012-06-04,Kansas City Royals,Minnesota Twins,16531,90,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
777,369,2012-06-04,Oakland Athletics,Texas Rangers,10120,58,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
778,1601,2012-06-04,San Francisco Giants,Chicago Cubs,41524,54,non_sunday_day,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
779,1785,2012-06-04,Arizona Diamondbacks,Colorado Rockies,22881,100,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
780,1918,2012-06-04,New York Mets,St. Louis Cardinals,25830,59,non_sunday_day,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
781,1213,2012-06-05,Boston Red Sox,Baltimore Orioles,37181,55,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
782,2325,2012-06-05,San Diego Padres,San Francisco Giants,30662,66,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
783,2089,2012-06-05,Washington Nationals,New York Mets,26256,69,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
784,905,2012-06-05,Detroit Tigers,Cleveland Indians,33258,66,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
785,178,2012-06-05,Chicago White Sox,Toronto Blue Jays,23107,58,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
786,1071,2012-06-05,Los Angeles Angels,Seattle Mariners,35021,71,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
787,1862,2012-06-05,Houston Astros,St. Louis Cardinals,18911,73,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
788,1573,2012-06-05,Milwaukee Brewers,Chicago Cubs,28071,67,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
789,1786,2012-06-05,Arizona Diamondbacks,Colorado Rockies,22322,98,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
790,447,2012-06-05,New York Yankees,Tampa Bay Rays,40537,62,non_sunday_night,99,121,0.556,0,0,0,0,0,NO,NO,NO,NO,0
791,370,2012-06-05,Oakland Athletics,Texas Rangers,11861,62,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
792,1986,2012-06-05,Philadelphia Phillies,Los Angeles Dodgers,43989,66,non_sunday_night,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
793,36,2012-06-05,Kansas City Royals,Minnesota Twins,23934,83,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
794,756,2012-06-05,Cincinnati Reds,Pittsburgh Pirates,19906,67,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
795,1400,2012-06-05,Miami Marlins,Atlanta Braves,25432,79,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
796,371,2012-06-06,Oakland Athletics,Texas Rangers,15044,61,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
797,906,2012-06-06,Detroit Tigers,Cleveland Indians,31350,77,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
798,1787,2012-06-06,Arizona Diamondbacks,Colorado Rockies,23069,98,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
799,179,2012-06-06,Chicago White Sox,Toronto Blue Jays,25672,66,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
800,448,2012-06-06,New York Yankees,Tampa Bay Rays,38370,68,non_sunday_night,99,121,0.556,0,0,0,0,0,NO,NO,NO,NO,0
801,757,2012-06-06,Cincinnati Reds,Pittsburgh Pirates,16859,77,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
802,1401,2012-06-06,Miami Marlins,Atlanta Braves,22619,78,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
803,37,2012-06-06,Kansas City Royals,Minnesota Twins,18386,81,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
804,1574,2012-06-06,Milwaukee Brewers,Chicago Cubs,27112,72,non_sunday_night,83,91,0.377,0,0,0,0,0,YES,NO,NO,NO,1
805,2090,2012-06-06,Washington Nationals,New York Mets,27335,70,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
806,1214,2012-06-06,Boston Red Sox,Baltimore Orioles,37243,58,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
807,1072,2012-06-06,Los Angeles Angels,Seattle Mariners,37342,74,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
808,1863,2012-06-06,Houston Astros,St. Louis Cardinals,18517,73,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
809,1987,2012-06-06,Philadelphia Phillies,Los Angeles Dodgers,44216,72,non_sunday_night,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
810,2326,2012-06-06,San Diego Padres,San Francisco Giants,22269,70,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
811,758,2012-06-07,Cincinnati Reds,Pittsburgh Pirates,23106,83,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
812,2327,2012-06-07,San Diego Padres,San Francisco Giants,22015,71,non_sunday_day,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
813,1988,2012-06-07,Philadelphia Phillies,Los Angeles Dodgers,44096,77,non_sunday_day,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
814,2091,2012-06-07,Washington Nationals,New York Mets,32096,78,non_sunday_day,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
815,907,2012-06-07,Detroit Tigers,Cleveland Indians,40851,79,non_sunday_day,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
816,1575,2012-06-07,Milwaukee Brewers,Chicago Cubs,30123,75,non_sunday_day,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
817,1864,2012-06-07,Houston Astros,St. Louis Cardinals,22265,73,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
818,1215,2012-06-07,Boston Red Sox,Baltimore Orioles,37307,59,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
819,180,2012-06-07,Chicago White Sox,Toronto Blue Jays,25743,72,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
820,449,2012-06-07,New York Yankees,Tampa Bay Rays,39891,70,non_sunday_night,99,121,0.556,0,0,0,0,0,NO,NO,NO,NO,0
821,372,2012-06-07,Oakland Athletics,Texas Rangers,14779,64,non_sunday_day,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
822,1402,2012-06-07,Miami Marlins,Atlanta Braves,22402,86,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
823,232,2012-06-08,Atlanta Braves,Toronto Blue Jays,42488,84,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,NO,YES,NO,1
824,639,2012-06-08,Pittsburgh Pirates,Kansas City Royals,36069,80,non_sunday_night,94,98,0.444,0,1,0,0,0,NO,YES,NO,NO,1
